id;doc_type;pmid;pmcid;doi;sentence;batch_name;vocabulary;sentence_id;relation_type;human_annotated;classifier_score;relation_id;entity1_end_index;entity1_start_index;entity1_ne_type;entity1_entity;entity2_end_index;entity2_start_index;entity2_ne_type;entity2_entity;initial_review_completed;nlp_status;out_of_scope;non_mammalian;status_update_time;status_update_uid;status_update_uname;possible_reference;already_exists;incorrect_relationship;submit_for_ke;ke_update_time;ke_update_uid;ke_update_uname;;;
2854;f;27598140;;;Only V1 and V2 innervate different areas of the nasal passages through the ethmoidal, nasopalatine and nasal extensions and, therefore, represent those branches of the trigeminus that are important for nose-to-brain drug delivery [56,57,58,61,62].;pmc_oai_202202;nerve_ganglia_vocab;8673409;topological connectivity;FALSE;0,974031;8673412;98;86;structure;nasopalatine;178;168;structure;trigeminus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2855;f;27466379;;;Taken together, our findings demonstrate that a subpopulation of phrenic motor neurons express Npn-1 during initial phrenic nerve targeting towards the PFFs, as well as at later stages, when sophisticated innervation of the breathing muscle is established.;pmc_oai_202202;nerve_ganglia_vocab;8673418;anatomical connectivity;FALSE;0,758436;8673421;72;65;structure;phrenic;129;116;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2856;f;27716411;;;For histological and immunohistochemical examinations six regions of the obex region like the dorsal motor nucleus of the vagus nerve (DMNV), the nucleus of the solitary tract, cuneate nucleus, hypoglossal nucleus, spinal tract nucleus of the trigeminal nerve and olivary nuclei were evaluated.;pmc_oai_202202;nerve_ganglia_vocab;8673425;topological connectivity;FALSE;0,822007;8673428;133;122;structure;vagus nerve;259;243;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2857;f;26509739;;;The laryngeal muscles are closely involved in phonation and are innervated by the recurrent laryngeal nerve (RLN) and the external branch of the superior laryngeal nerve (EBSLN).;pmc_oai_202202;nerve_ganglia_vocab;8673435;anatomical connectivity;FALSE;0,996744;8673438;107;82;structure;recurrent laryngeal nerve;169;145;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2858;f;27790217;;;Instead, the vagus nerve terminates in the celiac ganglion from which the adrenergic splenic nerve projects, innervating the spleen through the release of noradrenaline.;pmc_oai_202202;nerve_ganglia_vocab;8673441;topological connectivity;FALSE;0,49681;8673444;24;13;structure;vagus nerve;58;43;structure;celiac ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2859;f;27812317;;;"The neuronal signals, originated by these endings, are conducted to the sensory nucleus of the trigeminal nerve, via the Gasserian ganglion, forming the afferent pathway of the reflex arc (White and McRitchie, 1973; Schaller et al., 1999).";pmc_oai_202202;nerve_ganglia_vocab;8673448;anatomical connectivity;FALSE;0,991993;8673451;111;95;structure;trigeminal nerve;139;121;structure;Gasserian ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2860;f;27819021;;;Brauckhoff et al. [19] have reported that latencies shorter than 3.5?mS after vagus nerve stimulation signify a nonrecurrent inferior laryngeal nerve before dissection.;pmc_oai_202202;nerve_ganglia_vocab;8673460;anatomical connectivity;FALSE;0,824321;8673463;89;78;structure;vagus nerve;149;125;structure;inferior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2861;f;27791968;;;"(c) Sensory nerve input to the spinal cord and brain from the genital and pelvic region, including pudendal, pelvic, hypogastric, and vagal nerve innervation. G, G-spot; C, cervix; V, vagina; B, bladder; U, uterus.";pmc_oai_202202;nerve_ganglia_vocab;8673466;anatomical connectivity;FALSE;0,998844;8673469;107;99;structure;pudendal;145;134;structure;vagal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2862;f;27798680;;;Loukoumasome numbers, reported by Ramer et al., 2010, varied in the different rat sympathetic tissue that was examined, ranging from 59% of the adrenergic neurons in the pelvic ganglion to 4% of the adrenergic neurons within the superior cervical ganglion (see Fig 1) [24].;pmc_oai_202202;nerve_ganglia_vocab;8673474;anatomical connectivity;FALSE;0,998842;8673477;185;170;structure;pelvic ganglion;255;229;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2863;f;27891081;;;Also, centered in the mibrain tegmentum is the oculomotor nerve nucleus (IIIm) from which the third cranial nerve (NIII) takes its origin (Figure 3O).;pmc_oai_202202;nerve_ganglia_vocab;8673485;structural connectivity;FALSE;0,911991;8673488;63;47;structure;oculomotor nerve;113;94;structure;third cranial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2864;f;27893742;;;FP innervation from the chorda tympani nerve to taste buds specifically, and not to the papilla walls, can be identified with immunostaining for P2X3 (Fig 5B, arrow, Chorda tympani, Control).;pmc_oai_202202;nerve_ganglia_vocab;8673495;anatomical connectivity;FALSE;0,849739;8673498;44;24;structure;chorda tympani nerve;180;166;structure;Chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2865;f;27965654;;;TLR4, which can be activated by bacterial LPS, has been detected in the nodose ganglion of the vagus nerve of rats (Hosoi et al., 2005).;pmc_oai_202202;nerve_ganglia_vocab;8673501;structural connectivity;FALSE;0,903106;8673504;87;72;structure;nodose ganglion;106;95;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2866;f;27995009;;;ES can be classified into stimulation at sacral nerves, pelvic floor, tibial nerve, or pudendal nerve.;pmc_oai_202202;nerve_ganglia_vocab;8673507;topological connectivity;FALSE;0,848404;8673510;82;70;structure;tibial nerve;101;87;structure;pudendal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2867;f;27902620;;;The glossopharyngeal nerve is smaller to the trigeminal nerve, exits from the jugular foramen in proximity to the vagus and accessory nerves, and lie in the groove between the internal jugular vein and internal carotid artery.;pmc_oai_202202;nerve_ganglia_vocab;8673513;structural connectivity;FALSE;0,997067;8673516;26;4;structure;glossopharyngeal nerve;61;45;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2868;f;27926945;;;The entrance to the ventral mastoid cavity (VMC) is framed by the lateral and posterior semicircular canals, the canal for the facial nerve and a partial septum dividing it from the tympanic cavity.;pmc_oai_202202;nerve_ganglia_vocab;8673525;structural connectivity;FALSE;0,779253;8673528;139;127;structure;facial nerve;190;182;structure;tympanic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2869;f;27930657;;;As Henry et al. has pointed out the afferent projection from the auricular branch of vagal nerve (ABVN) to the nucleus of tractus solitaries (NTS) in brain, which had extensive connection with many brain area including dorsal motor nucleus of vagus nerve (DVMN), etc[43].;pmc_oai_202202;nerve_ganglia_vocab;8673531;topological connectivity;FALSE;0,990149;8673534;96;85;structure;vagal nerve;254;243;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2870;f;28018130;;;Furthermore, there is a reduction in the incidence of ISP, following the block of phrenic nerve as a side effect of stellate ganglion block [16] and interscalene brachial plexus block [7, 17, 18, 24].;pmc_oai_202202;nerve_ganglia_vocab;8673539;topological connectivity;FALSE;0,456827;8673542;95;82;structure;phrenic nerve;133;116;structure;stellate ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2871;f;28053796;;;Facial paralysis and loss of taste sensation are due to damage to the facial nerve which resulted in reduced tonicity in the muscles of facial expression, as well as affecting taste in the anterior two-thirds of the tongue via the chorda tympani nerve.;pmc_oai_202202;nerve_ganglia_vocab;8673551;anatomical connectivity;FALSE;0,668271;8673554;82;70;structure;facial nerve;251;231;structure;chorda tympani nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2872;f;27994124;;;Gaupp suggested that an independent origin was the only way of explaining differences in the course of the chorda tympani (a branch of the facial nerve that runs through the middle ear), and the position of the tympanum (the air-filled cavity) with respect to Meckel's cartilage.;pmc_oai_202202;nerve_ganglia_vocab;8673557;structural connectivity;FALSE;0,999304;8673560;121;107;structure;chorda tympani;151;139;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2873;f;28057072;;;Enhancement limited to the geniculate ganglion, labyrinthine, and proximal tympanic facial nerve more often showed a complete return of facial function [12].;pmc_oai_202202;nerve_ganglia_vocab;8673567;topological connectivity;FALSE;0,912166;8673570;83;75;structure;tympanic;96;84;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2874;f;28086988;;;Flaccidity of the tongue was attributable to hypoglossal nerve paralysis, dropped jaw to trigeminal nerve paralysis, dysphagia and salivation to glossopharyngeal and vagal nerve paralysis, head tilt to the right to vestibular nerve paralysis and unilateral ptosis to facial nerve paralysis.;pmc_oai_202202;nerve_ganglia_vocab;8673577;structural connectivity;FALSE;0,997061;8673580;105;89;structure;trigeminal nerve;279;267;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2875;f;28170434;;;The canal for the facial nerve exits in the orbit just posterior to the third branch of the trigeminal nerve.;pmc_oai_202202;nerve_ganglia_vocab;8673596;structural connectivity;FALSE;0,995973;8673599;30;18;structure;facial nerve;108;92;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2876;f;28248973;;;"Postero-medially, the prootic bears two nerve foramina; the large foramen is for the vagus nerve (fvn) and the small foramen is for the glossopharyngeal nerve (fgn).";pmc_oai_202202;nerve_ganglia_vocab;8673612;topological connectivity;FALSE;0,79695;8673615;96;85;structure;vagus nerve;158;136;structure;glossopharyngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2877;f;28360882;;;An alternate pathway could also have been activated by the sGVS, namely a branch of the vagus nerve that originates in the tragus of the external ear and projects to the NTS and the dorsal motor nucleus of the vagus (73).;pmc_oai_202202;nerve_ganglia_vocab;8673619;anatomical connectivity;FALSE;0,984436;8673622;99;88;structure;vagus nerve;215;210;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2878;f;28344819;;;These include receptors for somatosensory sensations (pain, warmth and pressure), with free nerve endings from the ophthalmic and maxillary branches of the trigeminal nerve (CN V), glossopharyngeal nerve (CN IX) and vagus nerve (CN X).;pmc_oai_202202;nerve_ganglia_vocab;8673629;functional connectivity;FALSE;0,987448;8673632;203;181;structure;glossopharyngeal nerve;227;216;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2879;f;28344898;;;RLN Recurrent Laryngeal Nerve NRLN Non-Recurrent Laryngeal Nerve C Cadaveric IP Intraoperative Prospective IR Intraoperative Retrospective;pmc_oai_202202;nerve_ganglia_vocab;8673635;functional connectivity;FALSE;0,911179;8673638;29;4;structure;Recurrent Laryngeal Nerve;64;49;structure;Laryngeal Nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2880;f;28386584;;;Common postthyroidectomy complications include postoperative bleeding, recurrent laryngeal nerve injury, superior laryngeal nerve injury, hypoparathyroidism, chylous fistula, surgical site infection, and formation of keloid and skin sinus.;pmc_oai_202202;nerve_ganglia_vocab;8673641;anatomical connectivity;FALSE;0,998455;8673644;96;71;structure;recurrent laryngeal nerve;129;105;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2881;f;28400725;;;"Somatosensory innervation of the tongue is supplied by the lingual nerve (mandibular branch of the trigeminal nerve (CN V); anterior two thirds of the tongue), glossopharyngeal nerve (CN IX; posterior one-third of the tongue; Figure 1), and vagus nerve (posterior region of the tongue root; CN X).";pmc_oai_202202;nerve_ganglia_vocab;8673650;structural connectivity;FALSE;0,997996;8673654;72;59;structure;lingual nerve;252;241;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2882;f;28400725;;;"Somatosensory innervation of the tongue is supplied by the lingual nerve (mandibular branch of the trigeminal nerve (CN V); anterior two thirds of the tongue), glossopharyngeal nerve (CN IX; posterior one-third of the tongue; Figure 1), and vagus nerve (posterior region of the tongue root; CN X).";pmc_oai_202202;nerve_ganglia_vocab;8673650;structural connectivity;FALSE;0,99753;8673655;115;99;structure;trigeminal nerve;252;241;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2883;f;28529765;;;The vagus nerve, the cranial nerve X, originates from the medullar oblongata, which consists of four nuclei: dorsal nucleus, nucleus ambiguous, nucleus tractus solitarius (NTS) and spinal nucleus of trigeminal nerve [13, 14].;pmc_oai_202202;nerve_ganglia_vocab;8673679;structural connectivity;FALSE;0,998739;8673682;15;4;structure;vagus nerve;36;21;structure;cranial nerve X;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2884;f;28555189;;;(C) Photomicrograph control horse including a portion of normal caudal nasal nerve and pterygopalatine ganglion H&E stained.;pmc_oai_202202;nerve_ganglia_vocab;8673686;structural connectivity;FALSE;0,996148;8673689;82;71;structure;nasal nerve;111;87;structure;pterygopalatine ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2885;f;28553355;;;This branch leaves the posterior tympanic artery near the section where the chorda tympani crosses the tympanic cavity along the medial part of the malleus' neck.;pmc_oai_202202;nerve_ganglia_vocab;8673692;functional connectivity;FALSE;0,994193;8673695;41;33;structure;tympanic;90;76;structure;chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2886;f;28615750;;;"Chaetotaxy: leg I?Cx 2n�+�elc I, Tr 1n, Fe 6n, Ge 4n�+�2��+�1?, Ti 5n�+�2��+�1?, Ta 15n�+�2?�+�1?�+�1�; leg II?Cx 2n, Tr 1n, Fe 5n, Ge 2n�+�1��+�1?, Ti 4n�+�2�, Ta 13n�+�1?�+�1?�+�1�; leg III?Cx 1n, Tr 1n, Fe 5n, Ge 2n�+�1�, Ti 4n, Ta 10n.";pmc_oai_202202;nerve_ganglia_vocab;8673701;anatomical connectivity;FALSE;0,492252;8673704;130;128;structure;5n;238;235;structure;10n;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2887;f;28685157;;;The 10N visceromotor population project their axons to the viscera, via the vagus nerve (Supplementary�1.1).;pmc_oai_202202;nerve_ganglia_vocab;8673717;topological connectivity;FALSE;0,993039;8673720;7;4;structure;10N;87;76;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2888;f;28685157;;;The 10N visceromotor population project their axons to the viscera, via the vagus nerve (Supplementary�1.1).;pmc_oai_202202;nerve_ganglia_vocab;8673717;topological connectivity;FALSE;0,993039;8673716;7;4;structure;10N;87;76;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2889;f;28701913;;;Many brain regions, such as the dorsal motor nucleus of the vagus, parabrachial nucleus, hypothalamus, amygdala, bed nucleus of the stria terminalis, and insular cortex, are known to receive direct neuronal fibers from the NTS (Puizillout, 2005).;pmc_oai_202202;nerve_ganglia_vocab;8673724;anatomical connectivity;FALSE;0,9978;8673727;65;60;structure;vagus;148;138;structure;terminalis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2890;f;28701941;;;Low-frequency vagal nerve stimulation leads to impaired vagus nerve function and inhibition of the dopamine system in brain structures (Ziomber et al., 2012).;pmc_oai_202202;nerve_ganglia_vocab;8673730;anatomical connectivity;FALSE;0,9978;8673733;25;14;structure;vagal nerve;67;56;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2891;f;28673269;;;It might be explained that HCl aspiration can induce elevation of both afferent and efferent cervical vagal nerve discharge, while the afferent vagal nerve discharge may play a predominant role in the discharge frequency of intact cervical vagus trunk [21].;pmc_oai_202202;nerve_ganglia_vocab;8673737;functional connectivity;FALSE;0,929499;8673740;113;102;structure;vagal nerve;245;240;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2892;f;28827979;;;The middle ear and mastoid have a sensory supply of glossopharyngeal nerve along with the tympanic branch or Jacobson's nerve [146].;pmc_oai_202202;nerve_ganglia_vocab;8673761;topological connectivity;FALSE;0,98899;8673764;74;52;structure;glossopharyngeal nerve;105;90;structure;tympanic branch;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2893;f;28811488;;;Decrease in diameter of phrenic nerve in mutant compared to control mice suggests that ZPR1 deficiency might have caused loss of phrenic neurons (Fig.�2c,d).;pmc_oai_202202;nerve_ganglia_vocab;8673769;structural connectivity;FALSE;0,591367;8673772;37;24;structure;phrenic nerve;136;129;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2894;f;27143020;;;Stimulation techniques allow for certain identification of the recurrent laryngeal nerve (RLN) and the external branch of the superior laryngeal nerve [1?3].;pmc_oai_202202;nerve_ganglia_vocab;8673775;topological connectivity;FALSE;0,952887;8673778;88;63;structure;recurrent laryngeal nerve;150;126;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2895;f;28830539;;;This study has shown that while the tympanic segment of the facial nerve is superior, the geniculate ganglion lies on average 4.52�mm, and to a maximum of 5.25�mm more anterior.;pmc_oai_202202;nerve_ganglia_vocab;8673787;anatomical connectivity;FALSE;0,688406;8673790;44;36;structure;tympanic;72;60;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2896;f;28830539;;;Endoscopic transcanal approaches to the facial nerve provides the most direct approach with minimal bone removal needed allow excellent exposure of the tympanic facial nerve, tympanic portion of the geniculate ganglion and greater superficial petrosal nerve.;pmc_oai_202202;nerve_ganglia_vocab;8673783;functional connectivity;FALSE;0,646641;8673786;52;40;structure;facial nerve;160;152;structure;tympanic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2897;f;28932225;;;However, considering the extreme enzymatic fragility of ACh, it is essential to confirm the formation of synapse-like structures between ACh-synthesizing CD4+ T cells and sympathetic nerve terminals in the spleen, and between vagus nerve terminals and the vagus target.;pmc_oai_202202;nerve_ganglia_vocab;8673801;anatomical connectivity;FALSE;0,996643;8673804;237;226;structure;vagus nerve;261;256;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2898;f;28916761;;;We have chronically implanted this new electrode into the rat vagus and glossopharyngeal nerves to determine if gastric extension and hypoxic events can be identified based on the chronically recorded autonomic nerve activity.;pmc_oai_202202;nerve_ganglia_vocab;8673812;structural connectivity;FALSE;0,99721;8673815;67;62;structure;vagus;216;201;structure;autonomic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2899;f;28948125;;;It joins with the zygomatic branches of the facial nerve and with the inferior palpebral branches of the maxillary nerve (V2) [1].;pmc_oai_202202;nerve_ganglia_vocab;8673821;structural connectivity;FALSE;0,687737;8673824;56;44;structure;facial nerve;120;105;structure;maxillary nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2900;f;28751305;;;"(C,D,G,H) Dorsal views with anterior to the left. gALL, anterior lateral line ganglion progenitor; gVII, geniculate ganglion progenitor; gVIII, statoacoustic ganglion progenitor; gIX, petrosal ganglion progenitor; gX, nodose ganglion progenitor.";pmc_oai_202202;nerve_ganglia_vocab;8673829;topological connectivity;FALSE;0,714422;8673832;182;179;structure;gIX;233;218;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2901;f;29187780;;;Notable features of this morphotype include the presence of a deep groove for the internal carotid artery at the anterior pole of the promontorium, presence of a very small rostral tympanic process, and an incomplete dorsal roof of the geniculate ganglion of the facial nerve (Ladev�ze 2004).;pmc_oai_202202;nerve_ganglia_vocab;8673870;anatomical connectivity;FALSE;0,992281;8673873;189;181;structure;tympanic;275;263;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2902;f;29179761;;;The ends of the visceral afferent fibers of the vagus nerve and the somatic afferent fibers of the trigeminal nerve overlap in the spinal trigeminal nucleus, which only receives somatosensory input from the face and mouth.;pmc_oai_202202;nerve_ganglia_vocab;8673881;functional connectivity;FALSE;0,840367;8673884;59;48;structure;vagus nerve;115;99;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2903;f;29179761;;;"Indeed, the appearance of tears in such cases indicates that the sensory neurons of the trigeminal nerve and the parasympathetic neurons of the facial nerve have been excited; the end result of such vagus nerve excitation is ghrelin release [17].";pmc_oai_202202;nerve_ganglia_vocab;8673885;anatomical connectivity;FALSE;0,737934;8673890;104;88;structure;trigeminal nerve;210;199;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2904;f;29179761;;;"Indeed, the appearance of tears in such cases indicates that the sensory neurons of the trigeminal nerve and the parasympathetic neurons of the facial nerve have been excited; the end result of such vagus nerve excitation is ghrelin release [17].";pmc_oai_202202;nerve_ganglia_vocab;8673885;structural connectivity;FALSE;0,845665;8673889;104;88;structure;trigeminal nerve;156;144;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2905;f;29226123;;;Dysphagia, dyspnea, hemoptysis, and hoarseness of voice from esophageal, tracheal, lung, phrenic, and right recurrent laryngeal nerve compression have been described (5).;pmc_oai_202202;nerve_ganglia_vocab;8673894;anatomical connectivity;FALSE;0,981332;8673897;96;89;structure;phrenic;133;102;structure;right recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2906;f;29230190;;;The auricular branch of the vagus nerve, the auriculotemporal branch of the trigeminal nerve, the great auricular nerve from the second and third cervical roots as well as the facial and glossopharyngeal nerve concur to somatic innervation of the ear surface.;pmc_oai_202202;nerve_ganglia_vocab;8673904;anatomical connectivity;FALSE;0,993499;8673907;39;28;structure;vagus nerve;209;187;structure;glossopharyngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2907;f;29218256;;;They defined the bounds of Kawase?s triangle as follows: (1) the junction of the greater petrosal nerve with the lateral border of the mandibular division of the trigeminal nerve (V3), (2) the lateral margin of the porus trigeminus, and (3) the anteromedial margin of the arcuate eminence.;pmc_oai_202202;nerve_ganglia_vocab;8673911;functional connectivity;FALSE;0,730776;8673914;178;162;structure;trigeminal nerve;231;221;structure;trigeminus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2908;f;29245259;;;"Participants were divided into 2 groups. (1) Pudendal group; receives bilateral nerve-stimulator-guided pudendal nerve block along with general anesthesia and (2) control group; receives only general anesthesia.";pmc_oai_202202;nerve_ganglia_vocab;8673928;structural connectivity;FALSE;0,827193;8673931;53;45;structure;Pudendal;118;104;structure;pudendal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2909;f;29302639;;;Then, the right side of the retraction was pulled back to the neck sheath and trachea, separating the right recurrent laryngeal nerve and dissecting the lymph nodes surrounding the right side of the neck to the recurrent laryngeal nerve chain up to the level of thyroid (Fig. 3D).;pmc_oai_202202;nerve_ganglia_vocab;8673938;structural connectivity;FALSE;0,99877;8673941;133;102;structure;right recurrent laryngeal nerve;236;211;structure;recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2910;f;29281655;;;The results of this study revealed that selective gustatory nerve transection of the chorda tympani nerve, glossopharyngeal nerve, greater superficial petrosal nerve, and the pharyngeal branch of the vagus nerve differentially altered the intake of sucrose and maltodextrin solutions [77].;pmc_oai_202202;nerve_ganglia_vocab;8673954;anatomical connectivity;FALSE;0,99355;8673958;129;107;structure;glossopharyngeal nerve;211;200;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2911;f;29281655;;;The results of this study revealed that selective gustatory nerve transection of the chorda tympani nerve, glossopharyngeal nerve, greater superficial petrosal nerve, and the pharyngeal branch of the vagus nerve differentially altered the intake of sucrose and maltodextrin solutions [77].;pmc_oai_202202;nerve_ganglia_vocab;8673954;functional connectivity;FALSE;0,885854;8673959;105;85;structure;chorda tympani nerve;211;200;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2912;f;29304847;;;It may also be useful to detect extensions of the phrenic nerves in order to diagnose neurogenic tumors derived from the phrenic nerves and identify the cause of cases of phrenic nerve paralysis.;pmc_oai_202202;nerve_ganglia_vocab;8673971;anatomical connectivity;FALSE;0,997718;8673974;57;50;structure;phrenic;184;171;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
